customerId,shortDate.year,shortDate.month,items.name,items.cost,location.code
BY-204,2013,12,cups,3,D
BY-204,2013,12,computer,1200,D
BY-204,2013,12,dolls,10,D
BY-204,2013,12,eye glasses,155,D
BY-204,2013,12,chair,99,D
BY-204,2013,12,printer,250,D
BY-204,2013,12,mobile phone,625,D
BP-459,2016,4,mechanical pencil,8,C
BP-459,2016,4,xbox,250,C
BP-459,2016,4,rice,4.25,C
BX-514,2013,10,bookshelf,125,C
BX-514,2013,10,fruit,11,C
BX-514,2013,10,headphones,90,C
BX-514,2013,10,rice,4.25,C
BX-514,2013,10,dolls,10,C
BX-514,2013,10,xbox,250,C
BX-514,2013,10,sneakers,22,C
BX-514,2013,10,vegetables,10,C
BX-514,2013,10,mobile phone,625,C
BX-514,2013,10,pencil,8,C
BX-514,2013,10,leather bag,320,C
BX-514,2013,10,eye glasses,155,C
BX-514,2013,10,television,720,C
BX-514,2013,10,books,15,C
BX-514,2013,10,cups,3,C
BX-514,2013,10,mechanical pencil,8,C
BX-514,2013,10,movie ticket,15,C
BX-514,2013,10,cake,12.5,C
BP-573,2014,9,rice,4.25,D
BP-573,2014,9,sneakers,22,D
BP-573,2014,9,headphones,90,D
BP-573,2014,9,paper,5,D
BP-573,2014,9,dolls,10,D
BP-573,2014,9,shoes,42,D
BS-579,2013,5,headphones,90,A
BS-579,2013,5,belt,18.25,A
BS-579,2013,5,chair,99,A
BS-579,2013,5,sneakers,22,A
BN-530,2012,7,fruit,11,A
BN-530,2012,7,xbox,250,A
BN-530,2012,7,belt,18.25,A
BN-530,2012,7,chair,99,A
BN-530,2012,7,paper,5,A
BN-530,2012,7,books,15,A
BT-282,2015,9,television,720,A
BT-282,2015,9,soda,8,A
BT-282,2015,9,sneakers,22,A
BT-282,2015,9,leather bag,320,A
BT-282,2015,9,rice,4.25,A
BT-282,2015,9,vegetables,10,A
BT-282,2015,9,headphones,90,A
BT-282,2015,9,eye glasses,155,A
BT-282,2015,9,pencil,8,A
BX-916,2013,1,shoes,42,D
BX-916,2013,1,computer,1200,D
BO-468,2016,3,pencil,8,C
BO-468,2016,3,cake,12.5,C
BO-468,2016,3,bookshelf,125,C
BO-468,2016,3,headphones,90,C
BO-468,2016,3,soda,8,C
BO-468,2016,3,vegetables,10,C
BO-468,2016,3,mechanical pencil,8,C
BO-468,2016,3,cups,3,C
BO-468,2016,3,rice,4.25,C
BO-468,2016,3,movie ticket,15,C
BO-468,2016,3,xbox,250,C
BO-468,2016,3,fruit,11,C
BO-468,2016,3,paper,5,C
BO-468,2016,3,chair,99,C
BO-468,2016,3,printer,250,C
BO-468,2016,3,television,720,C
BO-468,2016,3,belt,18.25,C
BO-468,2016,3,eye glasses,155,C
BO-468,2016,3,dolls,10,C
BS-763,2014,5,movie ticket,15,C
BS-763,2014,5,mechanical pencil,8,C
BS-763,2014,5,belt,18.25,C
BS-763,2014,5,xbox,250,C
BS-763,2014,5,cups,3,C
BS-763,2014,5,eye glasses,155,C
BS-763,2014,5,shoes,42,C
BS-763,2014,5,bookshelf,125,C
BS-763,2014,5,paper,5,C
BS-763,2014,5,printer,250,C
BS-763,2014,5,pencil,8,C
BS-763,2014,5,soda,8,C
BS-763,2014,5,cake,12.5,C
BS-763,2014,5,chair,99,C
BS-763,2014,5,leather bag,320,C
BS-763,2014,5,television,720,C
BS-763,2014,5,dolls,10,C
BS-763,2014,5,rice,4.25,C
BS-763,2014,5,vegetables,10,C
BS-763,2014,5,books,15,C
BU-693,2016,1,leather bag,320,B
BU-693,2016,1,eye glasses,155,B
BU-693,2016,1,vegetables,10,B
BN-250,2014,11,printer,250,A
BN-250,2014,11,cake,12.5,A
BN-250,2014,11,shoes,42,A
BN-250,2014,11,pencil,8,A
BN-250,2014,11,books,15,A
BN-250,2014,11,vegetables,10,A
BN-250,2014,11,belt,18.25,A
BN-250,2014,11,rice,4.25,A
BN-250,2014,11,paper,5,A
BN-250,2014,11,mobile phone,625,A
BN-250,2014,11,chair,99,A
BN-250,2014,11,headphones,90,A
BN-250,2014,11,leather bag,320,A
BN-250,2014,11,computer,1200,A
BN-250,2014,11,xbox,250,A
BN-250,2014,11,fruit,11,A
BN-250,2014,11,mechanical pencil,8,A
BN-250,2014,11,bookshelf,125,A
BU-935,2015,7,books,15,A
BU-935,2015,7,belt,18.25,A
BU-935,2015,7,cake,12.5,A
BU-935,2015,7,printer,250,A
BU-935,2015,7,leather bag,320,A
BU-935,2015,7,computer,1200,A
BU-935,2015,7,sneakers,22,A
BU-935,2015,7,dolls,10,A
BN-413,2014,7,soda,8,D
BN-413,2014,7,cups,3,D
BN-413,2014,7,eye glasses,155,D
BN-413,2014,7,xbox,250,D
BM-928,2016,12,paper,5,B
BM-928,2016,12,fruit,11,B
BM-928,2016,12,shoes,42,B
BM-928,2016,12,movie ticket,15,B
BM-928,2016,12,mechanical pencil,8,B
BM-928,2016,12,vegetables,10,B
BM-928,2016,12,dolls,10,B
BZ-583,2013,1,computer,1200,B
BN-521,2015,12,movie ticket,15,A
BN-521,2015,12,mobile phone,625,A
BN-521,2015,12,printer,250,A
BN-521,2015,12,vegetables,10,A
BN-521,2015,12,eye glasses,155,A
BN-521,2015,12,books,15,A
BZ-482,2013,4,bookshelf,125,A
BZ-482,2013,4,belt,18.25,A
BZ-482,2013,4,television,720,A
BZ-482,2013,4,headphones,90,A
BS-967,2016,12,bookshelf,125,D
BS-967,2016,12,leather bag,320,D
BS-967,2016,12,belt,18.25,D
BS-967,2016,12,xbox,250,D
BS-967,2016,12,vegetables,10,D
BS-967,2016,12,movie ticket,15,D
BS-287,2014,10,cups,3,C
BS-287,2014,10,shoes,42,C
BS-287,2014,10,paper,5,C
BS-287,2014,10,fruit,11,C
BP-614,2014,8,vegetables,10,A
BP-614,2014,8,leather bag,320,A
BP-614,2014,8,television,720,A
BP-614,2014,8,shoes,42,A
BT-749,2013,10,television,720,A
BT-749,2013,10,xbox,250,A
BT-749,2013,10,cake,12.5,A
BT-749,2013,10,books,15,A
BT-749,2013,10,leather bag,320,A
BX-356,2014,10,cups,3,A
BX-356,2014,10,mobile phone,625,A
BX-356,2014,10,books,15,A
BX-356,2014,10,movie ticket,15,A
BX-356,2014,10,xbox,250,A
BX-356,2014,10,television,720,A
BX-356,2014,10,pencil,8,A
BY-803,2014,12,paper,5,D
BY-803,2014,12,rice,4.25,D
BY-803,2014,12,television,720,D
BY-803,2014,12,pencil,8,D
BY-803,2014,12,sneakers,22,D
BY-803,2014,12,fruit,11,D
BY-803,2014,12,mechanical pencil,8,D
BY-803,2014,12,leather bag,320,D
BY-803,2014,12,headphones,90,D
BU-517,2013,12,headphones,90,A
BU-517,2013,12,dolls,10,A
BU-517,2013,12,sneakers,22,A
BU-517,2013,12,shoes,42,A
BU-517,2013,12,paper,5,A
BU-517,2013,12,television,720,A
BQ-689,2011,8,soda,8,A
BQ-689,2011,8,sneakers,22,A
BP-178,2013,4,cake,12.5,A
BP-178,2013,4,movie ticket,15,A
BP-178,2013,4,shoes,42,A
BP-178,2013,4,cups,3,A
BP-178,2013,4,pencil,8,A
BP-178,2013,4,fruit,11,A
BP-178,2013,4,leather bag,320,A
BP-178,2013,4,dolls,10,A
BP-178,2013,4,bookshelf,125,A
BP-178,2013,4,paper,5,A
BP-178,2013,4,belt,18.25,A
BP-178,2013,4,mobile phone,625,A
BP-178,2013,4,sneakers,22,A
BP-178,2013,4,chair,99,A
BP-178,2013,4,vegetables,10,A
BP-178,2013,4,soda,8,A
BP-178,2013,4,xbox,250,A
BP-178,2013,4,television,720,A
BP-178,2013,4,rice,4.25,A
BP-178,2013,4,computer,1200,A
BN-451,2015,2,chair,99,C
BN-451,2015,2,xbox,250,C
BN-451,2015,2,soda,8,C
BN-451,2015,2,mobile phone,625,C
BN-451,2015,2,vegetables,10,C
BN-451,2015,2,television,720,C
BN-451,2015,2,paper,5,C
BN-451,2015,2,fruit,11,C
BN-451,2015,2,belt,18.25,C
BN-451,2015,2,movie ticket,15,C
BN-451,2015,2,mechanical pencil,8,C
BN-451,2015,2,headphones,90,C
BN-451,2015,2,leather bag,320,C
BN-451,2015,2,rice,4.25,C
BN-451,2015,2,dolls,10,C
BN-451,2015,2,computer,1200,C
BN-451,2015,2,pencil,8,C
BN-451,2015,2,cups,3,C
BN-451,2015,2,printer,250,C
BV-786,2012,2,cake,12.5,C
BV-786,2012,2,headphones,90,C
BV-786,2012,2,television,720,C
BY-359,2014,7,television,720,D
BY-359,2014,7,movie ticket,15,D
BY-359,2014,7,shoes,42,D
BY-359,2014,7,chair,99,D
BY-359,2014,7,belt,18.25,D
BY-359,2014,7,cake,12.5,D
BY-359,2014,7,headphones,90,D
BY-359,2014,7,soda,8,D
BY-359,2014,7,printer,250,D
BY-359,2014,7,bookshelf,125,D
BW-951,2016,8,fruit,11,A
BW-951,2016,8,belt,18.25,A
BW-951,2016,8,dolls,10,A
BW-951,2016,8,xbox,250,A
BW-951,2016,8,cake,12.5,A
BW-951,2016,8,bookshelf,125,A
BW-951,2016,8,vegetables,10,A
BW-951,2016,8,soda,8,A
BW-951,2016,8,printer,250,A
BW-249,2015,5,shoes,42,D
CA-891,2016,6,sneakers,22,C
CA-891,2016,6,computer,1200,C
CA-891,2016,6,rice,4.25,C
CA-891,2016,6,soda,8,C
CA-891,2016,6,vegetables,10,C
CA-891,2016,6,mobile phone,625,C
CA-891,2016,6,chair,99,C
CA-891,2016,6,movie ticket,15,C
CA-891,2016,6,leather bag,320,C
CA-891,2016,6,dolls,10,C
CA-891,2016,6,pencil,8,C
CA-891,2016,6,xbox,250,C
CA-891,2016,6,belt,18.25,C
CA-891,2016,6,books,15,C
CA-891,2016,6,bookshelf,125,C
CA-891,2016,6,cups,3,C
CA-891,2016,6,shoes,42,C
CA-891,2016,6,eye glasses,155,C
CA-891,2016,6,paper,5,C
CB-942,2014,5,sneakers,22,A
CB-942,2014,5,belt,18.25,A
CB-942,2014,5,computer,1200,A
CB-942,2014,5,paper,5,A
BP-853,2014,11,cups,3,A
BP-853,2014,11,bookshelf,125,A
BP-853,2014,11,chair,99,A
BP-853,2014,11,fruit,11,A
BP-853,2014,11,vegetables,10,A
BP-853,2014,11,xbox,250,A
BP-853,2014,11,headphones,90,A
BP-853,2014,11,sneakers,22,A
BP-853,2014,11,rice,4.25,A
BW-930,2013,2,paper,5,B
BO-732,2015,6,headphones,90,B
BO-732,2015,6,chair,99,B
BO-732,2015,6,movie ticket,15,B
BO-732,2015,6,mechanical pencil,8,B
BO-732,2015,6,sneakers,22,B
BO-732,2015,6,shoes,42,B
BO-732,2015,6,xbox,250,B
BO-732,2015,6,dolls,10,B
BM-852,2014,3,soda,8,A
BM-852,2014,3,books,15,A
BM-852,2014,3,vegetables,10,A
BM-852,2014,3,pencil,8,A
BT-869,2016,5,bookshelf,125,A
BT-869,2016,5,leather bag,320,A
BT-869,2016,5,books,15,A
BY-173,2012,7,mechanical pencil,8,C
BY-173,2012,7,television,720,C
BY-173,2012,7,bookshelf,125,C
BY-173,2012,7,chair,99,C
BY-173,2012,7,headphones,90,C
BY-173,2012,7,shoes,42,C
BY-697,2016,8,books,15,B
BY-697,2016,8,paper,5,B
BY-697,2016,8,shoes,42,B
BY-697,2016,8,eye glasses,155,B
BY-697,2016,8,computer,1200,B
BY-697,2016,8,cake,12.5,B
BY-697,2016,8,printer,250,B
BN-811,2014,1,paper,5,C
BN-811,2014,1,television,720,C
BO-127,2015,11,bookshelf,125,B
BO-127,2015,11,shoes,42,B
BO-127,2015,11,mobile phone,625,B
BM-518,2012,6,books,15,C
BM-518,2012,6,vegetables,10,C
BM-518,2012,6,printer,250,C
BM-518,2012,6,cups,3,C
BM-518,2012,6,rice,4.25,C
BM-518,2012,6,leather bag,320,C
BM-518,2012,6,mobile phone,625,C
BM-518,2012,6,soda,8,C
BM-518,2012,6,fruit,11,C
BR-985,2013,1,vegetables,10,D
BR-985,2013,1,leather bag,320,D
BR-985,2013,1,eye glasses,155,D
BR-985,2013,1,fruit,11,D
BR-985,2013,1,rice,4.25,D
BR-985,2013,1,xbox,250,D
BR-985,2013,1,bookshelf,125,D
BR-985,2013,1,paper,5,D
BR-985,2013,1,shoes,42,D
BP-480,2014,5,shoes,42,B
BP-480,2014,5,dolls,10,B
BP-480,2014,5,soda,8,B
BP-480,2014,5,bookshelf,125,B
BP-480,2014,5,chair,99,B
BP-480,2014,5,computer,1200,B
BP-480,2014,5,sneakers,22,B
BP-480,2014,5,leather bag,320,B
BP-480,2014,5,mobile phone,625,B
BP-480,2014,5,printer,250,B
BS-703,2011,9,bookshelf,125,C
BS-703,2011,9,mechanical pencil,8,C
BS-703,2011,9,television,720,C
BS-703,2011,9,chair,99,C
BM-414,2015,8,xbox,250,C
BM-414,2015,8,computer,1200,C
BM-414,2015,8,soda,8,C
BU-513,2011,10,soda,8,D
BU-513,2011,10,pencil,8,D
BU-513,2011,10,headphones,90,D
BU-513,2011,10,rice,4.25,D
BZ-589,2013,12,sneakers,22,C
BZ-589,2013,12,shoes,42,C
BZ-589,2013,12,rice,4.25,C
BZ-589,2013,12,movie ticket,15,C
BZ-589,2013,12,soda,8,C
BZ-589,2013,12,mobile phone,625,C
BZ-589,2013,12,television,720,C
BZ-589,2013,12,vegetables,10,C
BZ-589,2013,12,mechanical pencil,8,C
BZ-589,2013,12,bookshelf,125,C
BM-330,2011,6,mechanical pencil,8,D
BM-330,2011,6,sneakers,22,D
BM-330,2011,6,dolls,10,D
BM-330,2011,6,leather bag,320,D
BM-330,2011,6,cups,3,D
BM-330,2011,6,paper,5,D
BM-330,2011,6,fruit,11,D
BM-330,2011,6,computer,1200,D
BM-330,2011,6,television,720,D
BM-330,2011,6,soda,8,D
BM-330,2011,6,pencil,8,D
BM-330,2011,6,vegetables,10,D
BM-330,2011,6,shoes,42,D
BM-330,2011,6,belt,18.25,D
BM-330,2011,6,printer,250,D
BM-330,2011,6,rice,4.25,D
BM-330,2011,6,chair,99,D
BM-330,2011,6,cake,12.5,D
BM-330,2011,6,books,15,D
BO-982,2014,3,shoes,42,A
BO-982,2014,3,xbox,250,A
BO-982,2014,3,television,720,A
BO-982,2014,3,leather bag,320,A
BO-982,2014,3,fruit,11,A
BO-982,2014,3,sneakers,22,A
BO-982,2014,3,belt,18.25,A
BM-606,2014,6,paper,5,B
BM-606,2014,6,mechanical pencil,8,B
BM-606,2014,6,movie ticket,15,B
BM-606,2014,6,leather bag,320,B
CB-391,2013,12,vegetables,10,C
BP-387,2012,9,headphones,90,D
BP-387,2012,9,dolls,10,D
BP-387,2012,9,rice,4.25,D
BP-387,2012,9,books,15,D
BP-387,2012,9,paper,5,D
BP-387,2012,9,computer,1200,D
BP-387,2012,9,sneakers,22,D
BP-387,2012,9,cups,3,D
BP-387,2012,9,soda,8,D
BP-387,2012,9,mechanical pencil,8,D
BP-387,2012,9,fruit,11,D
BP-387,2012,9,television,720,D
BP-387,2012,9,movie ticket,15,D
BP-387,2012,9,printer,250,D
BP-387,2012,9,eye glasses,155,D
BP-387,2012,9,pencil,8,D
BP-387,2012,9,vegetables,10,D
BP-387,2012,9,xbox,250,D
BP-387,2012,9,cake,12.5,D
BT-131,2013,9,movie ticket,15,B
BT-131,2013,9,eye glasses,155,B
BT-131,2013,9,paper,5,B
BT-131,2013,9,rice,4.25,B
BT-131,2013,9,shoes,42,B
BT-131,2013,9,mechanical pencil,8,B
BO-535,2016,8,shoes,42,C
BO-535,2016,8,books,15,C
BO-535,2016,8,headphones,90,C
BO-535,2016,8,xbox,250,C
BO-535,2016,8,television,720,C
BO-535,2016,8,mechanical pencil,8,C
BO-535,2016,8,fruit,11,C
BO-535,2016,8,belt,18.25,C
BO-535,2016,8,bookshelf,125,C
BO-535,2016,8,eye glasses,155,C
BM-610,2014,5,mechanical pencil,8,D
BM-610,2014,5,belt,18.25,D
BM-610,2014,5,fruit,11,D
BM-610,2014,5,bookshelf,125,D
BM-610,2014,5,leather bag,320,D
BM-610,2014,5,books,15,D
BM-610,2014,5,vegetables,10,D
BM-610,2014,5,eye glasses,155,D
BO-246,2013,8,movie ticket,15,B
BO-246,2013,8,cake,12.5,B
BO-246,2013,8,chair,99,B
BO-246,2013,8,books,15,B
BO-246,2013,8,soda,8,B
BO-246,2013,8,rice,4.25,B
BO-246,2013,8,vegetables,10,B
BO-246,2013,8,pencil,8,B
BW-568,2015,4,mobile phone,625,B
BW-568,2015,4,books,15,B
BW-568,2015,4,printer,250,B
BW-568,2015,4,bookshelf,125,B
BW-568,2015,4,chair,99,B
BW-568,2015,4,vegetables,10,B
BW-568,2015,4,cups,3,B
BO-101,2011,4,printer,250,C
BO-101,2011,4,cake,12.5,C
BO-101,2011,4,mobile phone,625,C
BO-101,2011,4,eye glasses,155,C
BO-101,2011,4,soda,8,C
BO-101,2011,4,computer,1200,C
BO-101,2011,4,books,15,C
BO-101,2011,4,pencil,8,C
BO-101,2011,4,rice,4.25,C
BO-101,2011,4,paper,5,C
BO-101,2011,4,fruit,11,C
BO-101,2011,4,leather bag,320,C
BO-101,2011,4,shoes,42,C
BO-101,2011,4,dolls,10,C
BO-101,2011,4,sneakers,22,C
BO-101,2011,4,belt,18.25,C
BO-101,2011,4,vegetables,10,C
BO-101,2011,4,bookshelf,125,C
BO-101,2011,4,movie ticket,15,C
BO-101,2011,4,xbox,250,C
BW-823,2013,5,books,15,C
BW-823,2013,5,mechanical pencil,8,C
BW-823,2013,5,pencil,8,C
BP-574,2016,5,paper,5,A
BP-574,2016,5,leather bag,320,A
BP-574,2016,5,cups,3,A
BP-574,2016,5,eye glasses,155,A
BP-574,2016,5,television,720,A
BP-574,2016,5,xbox,250,A
BP-574,2016,5,mobile phone,625,A
BP-574,2016,5,mechanical pencil,8,A
BP-574,2016,5,dolls,10,A
BP-574,2016,5,printer,250,A
CA-227,2011,3,pencil,8,B
CA-227,2011,3,rice,4.25,B
CA-227,2011,3,headphones,90,B
CA-227,2011,3,belt,18.25,B
CA-227,2011,3,soda,8,B
CA-227,2011,3,fruit,11,B
CA-227,2011,3,xbox,250,B
CA-227,2011,3,chair,99,B
CA-227,2011,3,shoes,42,B
CA-227,2011,3,sneakers,22,B
CA-227,2011,3,mobile phone,625,B
CA-227,2011,3,eye glasses,155,B
CA-227,2011,3,movie ticket,15,B
CA-227,2011,3,television,720,B
CA-227,2011,3,books,15,B
CA-227,2011,3,computer,1200,B
CA-227,2011,3,cake,12.5,B
CA-227,2011,3,vegetables,10,B
CA-227,2011,3,paper,5,B
BZ-425,2012,9,rice,4.25,B
BW-848,2013,1,mobile phone,625,A
BW-848,2013,1,rice,4.25,A
BW-848,2013,1,chair,99,A
BW-848,2013,1,cups,3,A
BW-848,2013,1,paper,5,A
BW-848,2013,1,headphones,90,A
BV-830,2014,12,sneakers,22,D
BV-830,2014,12,fruit,11,D
BV-830,2014,12,soda,8,D
BV-830,2014,12,television,720,D
BV-830,2014,12,dolls,10,D
BV-830,2014,12,books,15,D
BV-830,2014,12,chair,99,D
BV-830,2014,12,leather bag,320,D
BV-830,2014,12,computer,1200,D
BV-830,2014,12,printer,250,D
BV-830,2014,12,cups,3,D
BV-830,2014,12,shoes,42,D
BV-830,2014,12,xbox,250,D
BV-830,2014,12,headphones,90,D
BV-830,2014,12,movie ticket,15,D
BV-830,2014,12,pencil,8,D
BV-830,2014,12,belt,18.25,D
BV-830,2014,12,eye glasses,155,D
BV-830,2014,12,rice,4.25,D
BW-226,2012,3,paper,5,C
BW-226,2012,3,shoes,42,C
BW-226,2012,3,bookshelf,125,C
BW-226,2012,3,sneakers,22,C
BW-226,2012,3,mobile phone,625,C
BW-226,2012,3,xbox,250,C
BW-226,2012,3,rice,4.25,C
BW-226,2012,3,printer,250,C
BW-226,2012,3,headphones,90,C
BW-226,2012,3,television,720,C
BW-226,2012,3,cups,3,C
BW-226,2012,3,leather bag,320,C
BW-226,2012,3,belt,18.25,C
BW-226,2012,3,vegetables,10,C
BW-226,2012,3,eye glasses,155,C
BW-226,2012,3,mechanical pencil,8,C
BW-226,2012,3,soda,8,C
BW-226,2012,3,computer,1200,C
BW-226,2012,3,chair,99,C
BW-226,2012,3,fruit,11,C
BS-548,2013,2,belt,18.25,D
BS-548,2013,2,mechanical pencil,8,D
BS-548,2013,2,dolls,10,D
BS-548,2013,2,eye glasses,155,D
BS-548,2013,2,fruit,11,D
BY-999,2016,3,movie ticket,15,D
BY-999,2016,3,xbox,250,D
BY-999,2016,3,cups,3,D
BY-999,2016,3,chair,99,D
BY-999,2016,3,soda,8,D
BY-999,2016,3,television,720,D
BY-999,2016,3,headphones,90,D
BY-999,2016,3,dolls,10,D
BY-999,2016,3,computer,1200,D
BY-999,2016,3,bookshelf,125,D
BT-711,2011,2,vegetables,10,D
BT-711,2011,2,computer,1200,D
BT-711,2011,2,mechanical pencil,8,D
BT-711,2011,2,printer,250,D
BT-711,2011,2,soda,8,D
BT-711,2011,2,books,15,D
BT-711,2011,2,pencil,8,D
BT-711,2011,2,bookshelf,125,D
BT-711,2011,2,belt,18.25,D
BT-711,2011,2,fruit,11,D
BV-558,2011,10,soda,8,C
BV-558,2011,10,sneakers,22,C
BY-637,2011,8,bookshelf,125,A
BY-637,2011,8,headphones,90,A
BY-637,2011,8,xbox,250,A
BY-637,2011,8,chair,99,A
BY-637,2011,8,vegetables,10,A
BY-637,2011,8,printer,250,A
BY-637,2011,8,books,15,A
BS-480,2016,12,television,720,B
BR-324,2014,2,bookshelf,125,D
BN-115,2014,7,cake,12.5,B
BN-115,2014,7,leather bag,320,B
BN-115,2014,7,shoes,42,B
BN-115,2014,7,soda,8,B
BN-115,2014,7,movie ticket,15,B
BN-115,2014,7,chair,99,B
BN-115,2014,7,mechanical pencil,8,B
BX-465,2015,10,mechanical pencil,8,B
BX-465,2015,10,sneakers,22,B
BX-465,2015,10,leather bag,320,B
BX-465,2015,10,dolls,10,B
BX-465,2015,10,xbox,250,B
BX-465,2015,10,cups,3,B
BX-465,2015,10,shoes,42,B
BX-465,2015,10,pencil,8,B
BX-465,2015,10,computer,1200,B
BX-465,2015,10,paper,5,B
BX-465,2015,10,bookshelf,125,B
BX-465,2015,10,eye glasses,155,B
BX-465,2015,10,mobile phone,625,B
BX-465,2015,10,belt,18.25,B
BX-465,2015,10,cake,12.5,B
BX-465,2015,10,movie ticket,15,B
BX-465,2015,10,television,720,B
BX-465,2015,10,soda,8,B
BX-465,2015,10,rice,4.25,B
BU-641,2016,9,cake,12.5,B
BU-641,2016,9,leather bag,320,B
BU-641,2016,9,soda,8,B
BU-641,2016,9,vegetables,10,B
BU-641,2016,9,belt,18.25,B
BY-848,2014,3,belt,18.25,B
BY-848,2014,3,paper,5,B
BY-848,2014,3,rice,4.25,B
BY-848,2014,3,eye glasses,155,B
BY-848,2014,3,chair,99,B
BY-848,2014,3,television,720,B
BY-848,2014,3,soda,8,B
BY-848,2014,3,fruit,11,B
BY-848,2014,3,sneakers,22,B
BY-848,2014,3,cake,12.5,B
BY-848,2014,3,movie ticket,15,B
BY-848,2014,3,leather bag,320,B
BY-848,2014,3,computer,1200,B
BY-848,2014,3,xbox,250,B
BY-848,2014,3,printer,250,B
BY-848,2014,3,shoes,42,B
BY-848,2014,3,mechanical pencil,8,B
BY-848,2014,3,dolls,10,B
BY-848,2014,3,bookshelf,125,B
BQ-672,2012,8,chair,99,A
BN-638,2014,6,paper,5,C
BN-638,2014,6,movie ticket,15,C
BN-638,2014,6,soda,8,C
BN-638,2014,6,books,15,C
BN-638,2014,6,vegetables,10,C
BN-638,2014,6,headphones,90,C
BN-638,2014,6,cake,12.5,C
CB-753,2016,6,headphones,90,B
CB-753,2016,6,computer,1200,B
CB-753,2016,6,fruit,11,B
CB-753,2016,6,printer,250,B
CB-753,2016,6,cups,3,B
CB-753,2016,6,vegetables,10,B
CB-753,2016,6,mobile phone,625,B
CB-753,2016,6,dolls,10,B
CB-753,2016,6,pencil,8,B
BP-775,2015,6,chair,99,B
BP-775,2015,6,computer,1200,B
BP-775,2015,6,xbox,250,B
BS-772,2012,11,cake,12.5,C
BS-772,2012,11,bookshelf,125,C
BS-772,2012,11,computer,1200,C
BS-772,2012,11,mobile phone,625,C
BS-772,2012,11,vegetables,10,C
BW-133,2016,1,sneakers,22,A
BW-133,2016,1,headphones,90,A
BW-133,2016,1,eye glasses,155,A
BW-133,2016,1,paper,5,A
BW-133,2016,1,mobile phone,625,A
BO-573,2015,2,xbox,250,D
BO-573,2015,2,fruit,11,D
BO-573,2015,2,vegetables,10,D
BO-573,2015,2,cups,3,D
BO-573,2015,2,leather bag,320,D
BO-573,2015,2,eye glasses,155,D
BO-573,2015,2,books,15,D
BO-573,2015,2,sneakers,22,D
CA-660,2012,2,television,720,B
CA-660,2012,2,paper,5,B
CA-660,2012,2,vegetables,10,B
CA-660,2012,2,xbox,250,B
CA-660,2012,2,chair,99,B
CA-660,2012,2,rice,4.25,B
CA-660,2012,2,pencil,8,B
CA-660,2012,2,cups,3,B
CA-660,2012,2,movie ticket,15,B
CA-660,2012,2,mechanical pencil,8,B
CA-660,2012,2,belt,18.25,B
CA-660,2012,2,books,15,B
CA-660,2012,2,leather bag,320,B
CA-660,2012,2,headphones,90,B
CA-660,2012,2,bookshelf,125,B
CA-660,2012,2,dolls,10,B
CA-660,2012,2,computer,1200,B
CA-660,2012,2,printer,250,B
CA-660,2012,2,cake,12.5,B
BM-604,2015,7,cups,3,C
BM-604,2015,7,movie ticket,15,C
BM-604,2015,7,dolls,10,C
BM-604,2015,7,rice,4.25,C
BX-456,2014,7,mechanical pencil,8,C
BX-456,2014,7,cups,3,C
BX-456,2014,7,eye glasses,155,C
BN-778,2011,8,vegetables,10,B
BN-778,2011,8,fruit,11,B
BN-778,2011,8,headphones,90,B
BN-778,2011,8,eye glasses,155,B
BN-778,2011,8,cake,12.5,B
BN-778,2011,8,printer,250,B
BN-778,2011,8,pencil,8,B
BN-778,2011,8,leather bag,320,B
BN-778,2011,8,cups,3,B
BN-778,2011,8,sneakers,22,B
BN-778,2011,8,belt,18.25,B
BN-778,2011,8,chair,99,B
BN-778,2011,8,bookshelf,125,B
BN-778,2011,8,mechanical pencil,8,B
BN-778,2011,8,shoes,42,B
BN-778,2011,8,mobile phone,625,B
BN-778,2011,8,rice,4.25,B
BN-778,2011,8,computer,1200,B
BO-626,2015,10,sneakers,22,B
BO-626,2015,10,vegetables,10,B
BO-626,2015,10,paper,5,B
BO-626,2015,10,headphones,90,B
BO-626,2015,10,shoes,42,B
BO-626,2015,10,chair,99,B
BO-626,2015,10,computer,1200,B
BO-626,2015,10,television,720,B
BO-626,2015,10,eye glasses,155,B
BO-626,2015,10,cake,12.5,B
BO-626,2015,10,fruit,11,B
BO-626,2015,10,rice,4.25,B
BO-626,2015,10,belt,18.25,B
BO-626,2015,10,mobile phone,625,B
BO-626,2015,10,xbox,250,B
BO-626,2015,10,leather bag,320,B
BO-626,2015,10,soda,8,B
BO-626,2015,10,pencil,8,B
BO-626,2015,10,movie ticket,15,B
BV-664,2014,11,shoes,42,A
BV-664,2014,11,dolls,10,A
BV-664,2014,11,cups,3,A
BV-664,2014,11,computer,1200,A
BV-664,2014,11,chair,99,A
BV-664,2014,11,cake,12.5,A
BV-664,2014,11,printer,250,A
BV-664,2014,11,bookshelf,125,A
BV-664,2014,11,vegetables,10,A
BX-655,2016,2,mobile phone,625,A
BX-655,2016,2,paper,5,A
BX-655,2016,2,rice,4.25,A
BX-655,2016,2,vegetables,10,A
BX-655,2016,2,soda,8,A
BX-655,2016,2,dolls,10,A
BY-957,2016,5,bookshelf,125,A
BY-957,2016,5,dolls,10,A
BY-957,2016,5,mechanical pencil,8,A
BY-957,2016,5,printer,250,A
BY-957,2016,5,chair,99,A
BY-957,2016,5,movie ticket,15,A
